search_request_id,search_request_created_at,estimated_duration,estimated_distance
a112ba06-2b48-4a99-a730-9cf62caf20d3,2022-12-21T13:57:05Z,2489,15504
a92da3d4-780c-4f58-8715-fa2ac416ed13,2022-12-21T14:00:10Z,1187,6877
68cde231-90bd-44d4-bc16-7af046596ed0,2022-12-21T13:04:13Z,1643,10654
59035ef7-3b98-4a26-8375-0509a39212b1,2022-12-21T13:04:17Z,515,2714
f445192c-40ca-48a4-89df-58a3eba8d14f,2022-12-21T13:04:18Z,2791,15242
0cf8d95f-bf25-4c47-8c5a-1e2813ce75a9,2022-12-21T13:07:24Z,1457,8272
6babb57b-39e5-4ad1-a135-30caa0b7cba5,2022-12-21T13:18:07Z,1440,8777
8224c873-bae3-495f-9a32-6a1cf8a8e1b7,2022-12-21T13:22:30Z,2601,15323
76be0e57-53d3-4377-983b-73071f4e3559,2022-12-21T13:23:15Z,1586,7645
6da0f69e-29d3-4085-b3b8-ee39bee5f483,2022-12-21T13:26:42Z,712,3203
df180b53-fd50-472f-ba3e-c3afa3e805d8,2022-12-21T13:28:24Z,1023,6960
8ee1f379-c289-42c8-9b98-38d546fffed6,2022-12-21T13:40:12Z,2750,15241
0b100c67-7134-4996-9bee-4bc88716ef8b,2022-12-21T14:05:32Z,853,3625
70a0c667-6bcd-4193-b665-9779951eebb5,2022-12-21T14:14:36Z,282,1854
c609bfc6-e260-418e-b8cd-a6f761029bdb,2022-12-21T13:04:36Z,1081,4788
2698108a-6159-4762-8be8-7134051c034d,2022-12-21T13:40:19Z,606,2773
a28a4be1-291b-4772-bb8e-934e663adf4b,2022-12-21T13:46:19Z,485,2445
0ff2add5-3fba-4b0e-9b48-d9695e2102b2,2022-12-21T13:04:43Z,1715,12696
9f70066d-1c50-4dd4-bc7f-9d92892832b1,2022-12-21T13:04:44Z,2164,11109
8d123ae4-f99e-4be2-ad08-d1b81c83b730,2022-12-21T13:04:50Z,2296,12593
452f6bc2-f346-4d7d-8642-19ab5a5d30d1,2022-12-21T13:06:44Z,1588,15483
cc531c33-6d3b-4457-b3f2-7444cfd3fdcf,2022-12-21T13:09:05Z,1498,6410
bed55240-1575-4e6d-b2ab-8551f9c89a5f,2022-12-21T13:10:14Z,303,1140
f4d0899f-095b-483b-a7af-19c989ca7496,2022-12-21T13:23:28Z,2350,11033
80798abd-0354-4625-8d4f-d87c872f42fe,2022-12-21T13:38:13Z,410,1528
4f40a5e9-d242-419b-941e-cefd87d1b3a5,2022-12-21T13:42:03Z,1451,7470
26ccff33-611e-4451-9957-40d56041a822,2022-12-21T13:45:34Z,3721,23631
4fb0c6b8-3b95-4e43-98a7-be10193a5f4d,2022-12-21T13:49:39Z,1687,11120
412ef202-c3da-42cd-befb-3829e758fdc5,2022-12-21T14:02:57Z,2111,10135
f7496427-90b8-4126-b9cb-aab3a003ff90,2022-12-21T13:04:55Z,726,2821
09dfe734-6bea-48a9-9238-f1a50f3707b4,2022-12-21T13:05:05Z,2791,15242
64e6deb6-c2b8-4686-bf92-f3db0f47cf13,2022-12-21T13:05:12Z,1193,6435
698658a5-13e3-404d-a4f5-b843e0690cc2,2022-12-21T13:05:14Z,2233,17787
c7f5ba55-08d9-43fa-bc45-adcca4f9c236,2022-12-21T13:05:29Z,1771,9008
336da877-83f8-46bd-8fd5-994a07a16f8f,2022-12-21T13:05:31Z,1472,8796
9865718f-21b3-4314-8f5e-552302a29f20,2022-12-21T13:05:35Z,2342,11927
9abfb030-bb83-4b41-8006-af451d2e1377,2022-12-21T13:05:38Z,311,1663
3d575ec0-bbbe-4792-a4cd-1be010326cc7,2022-12-21T13:05:44Z,3282,40072
a5d46751-fc49-4b04-8c79-fa07812e8e6e,2022-12-21T13:05:48Z,1406,7614
709b2e8b-7212-4888-b8ad-10c2359c9c83,2022-12-21T13:05:54Z,652,4048
07ef996d-5016-4af1-88e7-a92a6bc1efce,2022-12-21T13:05:59Z,1580,10850
469f6cb6-6a0f-497c-82ea-6ac70c8ea103,2022-12-21T13:06:06Z,369,1632
3cbe05ed-bf74-45b6-89a5-ad439665951b,2022-12-21T13:16:12Z,1000,6702
32f097dd-c3b0-439a-a8ce-b2b783957692,2022-12-21T13:06:10Z,1771,9008
13b4b018-f28e-4b20-8142-1fa74cf48699,2022-12-21T13:06:31Z,3278,40073
3a1c5b28-66e6-4fa1-9c11-1c0964a6e168,2022-12-21T13:49:08Z,1495,6925
a8881b90-7c33-4143-b340-a0e45c332f00,2022-12-21T14:11:20Z,1992,11095
ed11b873-bbe0-40b0-b371-bf0e995f60b2,2022-12-21T16:02:44Z,790,3817
2d1704c5-674c-4893-a83a-d84b7ca111fe,2022-12-21T13:06:18Z,773,3822
31850c2a-8c86-4b22-a253-2f6ec4420001,2022-12-21T13:18:44Z,239,1064
839d2468-cf0e-4943-b06f-fd23670caed5,2022-12-21T13:19:01Z,1202,5673
023d8343-5d29-4ab5-85ed-0813b300b2d9,2022-12-21T13:30:46Z,1483,7425
d539a250-6c04-41e6-b2fd-60f429e89686,2022-12-21T13:06:26Z,3512,17428
6172f752-842e-4dce-a812-9c394a23b872,2022-12-21T13:06:33Z,3447,25683
81d10ea3-a92b-4de5-9f4a-e56c5e56f025,2022-12-21T13:07:27Z,652,4048
709d38da-482e-4cb8-b1d1-e634215a27dd,2022-12-21T13:08:07Z,1886,9296
5d66039a-311d-46f2-a236-819445cd2b33,2022-12-21T13:22:49Z,2350,11033
7567df94-52db-4145-a7f1-d80e2ac3bcf8,2022-12-21T13:28:37Z,2411,15330
61bb5d34-ebf8-4504-8385-a63adfb0f274,2022-12-21T13:06:35Z,1193,6435
956c848f-5316-4d30-bb22-af30fd43d086,2022-12-21T13:06:34Z,2282,14682
36018d57-a7b0-4f57-9814-fac4c3c7cc50,2022-12-21T13:06:35Z,1406,7614
b296af2a-640f-407d-b9a1-97a19bd5e252,2022-12-21T13:07:14Z,1886,9296
00557691-db7a-40c7-90dc-d5b1e7049893,2022-12-21T13:08:48Z,1371,8371
fbb016cc-4f9d-4f17-92ca-1279aaf86a09,2022-12-21T13:17:23Z,611,3239
9e1d73e7-b58d-4cb4-9394-e1c43786970a,2022-12-21T13:19:41Z,1202,5673
afee7d08-fc08-453f-848d-af907f628be2,2022-12-21T13:20:04Z,934,4615
33fb5dc8-961a-4397-aedb-f2c8fb757242,2022-12-21T13:28:12Z,934,4615
87ea5a62-b891-4e1c-aae1-d27f7ce07220,2022-12-21T13:43:13Z,3721,23631
9815daad-12af-46f1-b44d-ef06af14eb10,2022-12-21T13:07:20Z,2980,21167
5f3d49b5-63eb-41a0-b8a2-b8cc7476b5d0,2022-12-21T13:07:34Z,1357,7708
1b3cd035-8496-42e4-834b-82b49f4e293c,2022-12-21T13:10:30Z,545,2298
8a5ec25f-7b5a-4bea-9162-baff3ec20f49,2022-12-21T13:16:05Z,1403,7603
e94503ee-c262-4e0a-a49f-fb3e8e717dfe,2022-12-21T13:26:31Z,1828,8984
9620ca8a-ade3-4a5b-b5f5-f825cffe8825,2022-12-21T13:07:36Z,2282,14682
b7a89c2f-a738-4e84-9050-744c22feed2d,2022-12-21T13:07:38Z,2011,12571
b8a66ac8-3d37-43d0-b224-131db01f6e2e,2022-12-21T13:07:39Z,726,2821
1639c70e-0bb8-4cb5-a2a9-857ec006b6da,2022-12-21T13:28:29Z,318,2261
df3a27e1-18f0-4b3f-9101-b6150b588cac,2022-12-21T13:37:53Z,1395,6603
3e548e1a-6caf-401b-9a90-f8b4275ccae6,2022-12-21T13:40:36Z,839,3564
b39c2da7-cb30-45dd-842e-d6cbd42dd07b,2022-12-21T13:42:10Z,893,4619
0ce15f90-b052-4973-81d2-a2a4635ae297,2022-12-21T13:46:41Z,1318,7274
ab6f11bd-db90-4042-851c-d7919ebde103,2022-12-21T13:47:07Z,1630,12562
b4619dcd-66a7-4cac-bc27-c93cac9d3b30,2022-12-21T13:51:59Z,3271,20258
8e2b39b7-9e4f-4a1b-b1eb-6fb8319e431e,2022-12-21T13:54:27Z,3271,20258
d2ae5913-2161-44bc-8428-ceb1a02779be,2022-12-21T14:01:35Z,573,2252
0441c6e5-0efb-4e28-a8e2-6f1de0449bee,2022-12-21T13:07:41Z,2231,17731
abb2d388-a7ac-4257-bfa2-e6d58d1719d0,2022-12-21T13:11:20Z,705,3876
4a796913-34c7-4da7-80d2-6345f12ae181,2022-12-21T13:20:09Z,1417,6721
df0dab5f-840c-4fe8-84eb-6448759baca0,2022-12-21T13:32:19Z,1665,9852
154fd121-6479-458d-8f64-df02d1d34a1a,2022-12-21T13:07:41Z,535,2467
054bc8c9-8e30-4037-97e5-d7ec8affcaea,2022-12-21T13:08:14Z,391,1911
6f9bb8c8-3a58-4058-8b65-441dfbdfd5d3,2022-12-21T13:26:30Z,229,1140
8cf2422c-6981-4759-a86e-43d3d913405d,2022-12-21T13:07:43Z,1981,11380
6bcc5908-a915-4a33-84f0-87cc13ef9958,2022-12-21T13:07:50Z,303,1140
58837928-8934-4771-b6d9-3cecbb7f6235,2022-12-21T13:08:35Z,2336,18166
60ccaf3a-9585-48b6-b94f-8c175ecfa189,2022-12-21T13:08:54Z,1440,8775
04e259dd-ff31-424d-b427-7ac92687f8c3,2022-12-21T13:15:00Z,664,3634
1e3fd428-2608-4b91-b4da-4ac16ca4d09a,2022-12-21T13:15:55Z,1437,8676
e0a78784-a5b6-441a-9f9a-e58d1261d9a4,2022-12-21T13:38:55Z,410,1528
414cf49a-a370-4736-927a-79bd7ce262a3,2022-12-21T13:07:57Z,1152,5136
4a7cb712-d6f6-4d9f-bc57-9b944eb980f2,2022-12-21T13:11:34Z,1561,8447
faa14251-8252-4dfe-9505-1ddc04d7ef84,2022-12-21T13:13:37Z,889,5185
9d4cf20b-e689-432a-abef-6c2a2143f63b,2022-12-21T13:18:37Z,705,3876
d31cb711-e70b-43fe-8b5c-fe91fe0ca1c9,2022-12-21T13:27:35Z,1800,8403
4c38c71e-b21c-4438-952f-b05168042372,2022-12-21T13:08:13Z,713,3393
8b9edb5f-f886-47a6-aeba-54eae079468f,2022-12-21T13:29:13Z,1243,8051
b3b4384b-9b7a-472d-b459-2ce43f702c44,2022-12-21T13:08:19Z,652,4048
62758285-f761-46d2-9177-d27553672bb8,2022-12-21T13:08:20Z,794,4187
4b81ce40-3778-48fe-9925-779fe9d2a9ba,2022-12-21T13:08:28Z,1406,7614
0e433dc1-c31e-4e23-b93e-79cf27f4b1b8,2022-12-21T13:08:31Z,2231,17733
d611c2d7-d5b3-4414-86d4-a8c9642476cf,2022-12-21T13:11:07Z,1958,9642
3b54d9a9-c64f-4f6e-9f0e-cf1f64389438,2022-12-21T13:17:15Z,3573,23393
925f7581-9152-4490-8731-b2655497ce3d,2022-12-21T13:18:29Z,1820,11649
54b29058-dc6f-414b-a434-2ef3c1c0882f,2022-12-21T13:29:27Z,2668,18285
bffabc4c-4315-4956-8449-1e3a84efaa77,2022-12-21T13:30:06Z,1067,5892
04df0bad-362d-4431-b2cd-45729386b36f,2022-12-21T13:35:01Z,2323,10922
81fc0de0-1be0-47de-84e8-6ab2ea91e2a2,2022-12-21T13:41:05Z,3547,19223
57b79bb4-fbad-4a8d-9309-2b02cdcefaef,2022-12-21T13:50:24Z,1687,11120
32114ddc-4337-4890-bf4a-bd75100f30c9,2022-12-21T13:08:33Z,955,4718
29b91106-7f6c-4433-8513-2f0bc7ff6d72,2022-12-21T13:08:43Z,3084,20623
d23e2bf2-66aa-47e6-96e7-c771d6dd7854,2022-12-21T13:08:46Z,149,601
73bbb088-64a0-4fad-bd87-920a369eae50,2022-12-21T13:09:16Z,810,3474
8e5065fe-5a0f-4ee2-80e5-2c6a94d73400,2022-12-21T13:10:42Z,433,1528
49b03fca-008a-41ec-9362-f3c7f6d1e69a,2022-12-21T13:11:07Z,148,596
10ab4eee-034f-40d9-9cd2-57fb7af5f8c4,2022-12-21T13:15:53Z,3572,23391
ab363040-9264-4009-9422-b2562e70e70a,2022-12-21T13:20:55Z,3825,20667
f40ffe70-c509-47c3-8a9a-e841e6eb577a,2022-12-21T13:22:44Z,3332,39605
174553c5-9b94-4a2f-aab6-be88709b4747,2022-12-21T13:27:59Z,828,6205
d35bd244-9397-4fc2-9664-c8c02cf2cbba,2022-12-21T13:29:36Z,2410,15326
00b433c3-d8ee-4ede-a7c7-752322e23ace,2022-12-21T13:33:34Z,2539,19943
279cb01f-d8b4-40cb-bceb-f0a8d2191fd4,2022-12-21T13:08:48Z,726,2821
164e862b-e0fd-4c86-92f7-fb1ca83f3e0c,2022-12-21T13:09:03Z,1465,7511
871b6f81-b947-4f85-bb70-2a6dcc547d08,2022-12-21T13:09:25Z,1990,13492
76265525-eacf-4efe-b441-c9c292ba176c,2022-12-21T13:13:55Z,705,3876
62e75ccd-e32c-4f05-bb80-97f33a8b76db,2022-12-21T13:31:15Z,1621,7715
e77bbcac-01b1-43a5-95a9-c3c88bcaf3de,2022-12-21T13:33:52Z,1221,5900
ed382ae9-42ea-4b8f-b14f-883e6da3d921,2022-12-21T13:36:16Z,1559,9183
ef781bf5-3a9a-40d0-8e5d-6845f17ba5b9,2022-12-21T13:55:57Z,1583,7576
24404092-cbab-427b-b313-9af2dee1a0ca,2022-12-21T13:09:10Z,1351,7696
45cffa37-7b7d-4ff0-824a-022d1c9d1e4e,2022-12-21T13:12:26Z,2666,18282
4ce92baf-2e7b-49b9-bafa-97eda2ce3ea6,2022-12-21T13:35:02Z,533,2023
4793971e-c842-4f75-b334-b20aaee01cdd,2022-12-21T13:53:03Z,1487,10515
1b96304d-d464-423b-b1e1-a224d35b88e0,2022-12-21T13:09:14Z,1907,9017
99e2c6db-701d-450a-a6af-e75d349edf5d,2022-12-21T13:09:17Z,1981,11378
51c87321-57f0-46bd-b078-80b31dfa93f4,2022-12-21T13:15:10Z,903,3952
3b0eb880-4ff9-4648-aa90-12efcc67b791,2022-12-21T13:17:27Z,1217,7774
81d85b3a-a035-4156-957f-8e2feac4f7c5,2022-12-21T13:18:56Z,2081,13371
51bd974c-ebcf-4ce5-9a7f-8fd502f66d10,2022-12-21T13:19:51Z,679,4151
293750cf-1f6f-4c36-8de5-61eb10bd4f09,2022-12-21T13:22:23Z,1073,7128
3f8c9b41-7702-485e-bbde-ac7f88ec923e,2022-12-21T13:26:07Z,2355,11038
1eb011ee-c886-4110-acbe-2e25bbb42d2d,2022-12-21T13:30:13Z,318,2261
184a8e2f-fb52-470d-9c85-4155701289fc,2022-12-21T13:34:07Z,1187,6604
55a3ba48-0888-4450-abf6-e8ba7e4142ca,2022-12-21T13:34:27Z,1027,5213
f7842867-781c-458d-8f73-64a3bd636003,2022-12-21T13:35:57Z,889,5641
0df5c5b9-da2a-4b32-bb4e-511e923e4b4f,2022-12-21T13:09:19Z,2759,16449
51652e9e-399b-45e8-a6de-29c431a18f40,2022-12-21T13:09:24Z,1528,8473
73cbbb6c-e6a5-4b0c-9ab2-588aa578aee3,2022-12-21T13:09:30Z,303,1140
f758801f-5f69-470a-9d83-a79aca3c3f39,2022-12-21T13:11:48Z,1440,8776
86f1f529-3bba-4820-9265-208cb91b2b8d,2022-12-21T13:20:52Z,1073,7128
37c4ecf2-5b38-4e07-b167-e61690caaa56,2022-12-21T13:29:04Z,1895,14654
b1b9d59e-3e19-4c56-9fb2-fe26bf0d2981,2022-12-21T13:36:50Z,2600,15321
1af9c3ed-3ff8-4784-98c3-6a6d7bcbf79e,2022-12-21T13:09:30Z,934,4615
e4391522-511a-4817-ac9f-b29ee7591b15,2022-12-21T13:10:47Z,1731,8152
62682d9e-17f9-4114-9927-e34a2acd8600,2022-12-21T13:47:46Z,320,2268
e32ec2d6-06bd-4558-a330-0458c062d1af,2022-12-21T13:09:51Z,681,4165
03b77990-3fad-4902-a3e1-0c043e95768e,2022-12-21T13:09:57Z,1440,8776
ecc7a500-13b4-4929-a4a8-b763aac2ce4c,2022-12-21T13:13:12Z,487,2154
6710c3e7-fe38-45ed-b564-b146a1de4312,2022-12-21T13:23:54Z,997,4515
6816313a-a71e-4602-861c-295dba0fe00a,2022-12-21T13:09:52Z,415,1523
1e59c901-d3e2-4bb3-bf74-4c11cbbecc93,2022-12-21T13:09:56Z,1906,9016
d32db71e-09c1-4414-bfa5-5ba890c822ab,2022-12-21T13:10:13Z,148,596
fefa9e55-2ec4-4803-9e1b-63aa3ebb886e,2022-12-21T13:15:08Z,672,4154
1fe4b2cc-91b5-4d1f-b947-59e66148032a,2022-12-21T13:28:13Z,2044,10092
9661790d-6f98-485e-a03b-5aec008666ba,2022-12-21T13:39:01Z,1972,9174
5a8ca2a7-5435-47e2-a626-2e137a6f9373,2022-12-21T13:42:25Z,2414,11823
c3d999de-b55b-4883-a271-1dbfae808b35,2022-12-21T13:44:56Z,705,3876
e52a2f72-3953-4590-86d4-2efbdef94c01,2022-12-21T13:57:56Z,1733,7599
810056c7-2c9a-40ee-90bb-b7b7b44935f3,2022-12-21T13:10:16Z,1828,9179
6e0f37a5-f4f1-4340-a41e-ddf7cd9089af,2022-12-21T13:11:42Z,2590,14227
21468133-b23d-413e-aa63-282745e4303c,2022-12-21T13:15:39Z,488,2156
038f0f95-8c8c-4972-b085-8ceb128af32d,2022-12-21T13:28:54Z,1483,7425
d6903636-10d4-49c3-a010-d37db7fb3328,2022-12-21T13:10:25Z,1406,7614
2ea86eee-24c6-4627-96b9-0cb311a71652,2022-12-21T13:10:28Z,705,3876
d9db3a59-11e7-4f7f-8243-a4c589d30ef7,2022-12-21T13:10:29Z,810,3474
1bc006cf-ca0d-4fd7-9e7b-6d39fbc153cd,2022-12-21T13:10:37Z,672,4154
6d2e9238-efb7-4c75-a2c6-949607046024,2022-12-21T13:10:41Z,391,1913
a3c1da90-a47a-4317-b5c5-23026ac02619,2022-12-21T13:12:08Z,2396,18944
66cbfd6e-1a67-4a0a-b045-0559a74ea7ec,2022-12-21T13:14:35Z,1853,10187
a9939bd9-b9f7-4709-b4c9-78e7941629dc,2022-12-21T13:15:46Z,873,4128
c3849f90-5260-42f0-8f83-31a6e55731c8,2022-12-21T13:24:31Z,4084,22682
42f0516f-033a-4a7a-801e-8435693e829e,2022-12-21T13:24:59Z,1219,5389
8d8bf53d-7571-45cf-966f-3dee831840bb,2022-12-21T13:34:06Z,949,5267
f171e97b-418c-40ce-af05-561c161a0e25,2022-12-21T13:36:01Z,1495,6925
047385f8-cfb5-49b9-a247-1c3cf39f8428,2022-12-21T13:10:47Z,3085,20625
62ab18e4-e243-4f7e-8189-af6be7f6fc20,2022-12-21T13:18:59Z,903,3952
be92552b-c5b1-465f-aa86-b1c0a0ac1903,2022-12-21T13:25:43Z,3110,16152
f215ed62-ce65-4756-a250-4fbd5f6d32a8,2022-12-21T13:11:17Z,230,554
81b14330-03b9-45ff-bb9e-138bf5f55962,2022-12-21T13:11:57Z,1403,7603
cd0c5852-ee22-4a22-bee5-5f4c591a23b1,2022-12-21T13:18:11Z,172,750
58509f55-e54e-4a6d-8d39-a773293dacea,2022-12-21T13:30:36Z,1895,14653
2a21b4ee-b7dd-4692-9b28-375f009dabd7,2022-12-21T13:44:16Z,705,3876
f02564bd-fbeb-4ed9-a732-8b3717e68e8f,2022-12-21T13:50:15Z,1972,9174
68a4c54e-4aaa-498a-b11a-3aa5fe94db80,2022-12-21T13:58:20Z,956,4736
ff47468e-4c9c-42ee-ab97-3ddc5a5505a2,2022-12-21T14:04:51Z,1173,9637
7ff0a4a0-825c-41c3-a219-be685fa52605,2022-12-21T14:06:40Z,359,1901
4060cc6c-009e-4f77-b1de-9ff207beda9e,2022-12-21T14:15:10Z,798,3754
3de344ba-bdf0-4973-8f49-fc77b92c2e62,2022-12-21T14:20:20Z,2830,16775
c59f4470-b9dd-423f-b81b-c3db807aacd7,2022-12-21T14:35:22Z,1346,8116
ea16158f-80e4-4b2b-bed9-aeef4aad6344,2022-12-21T13:12:05Z,1136,5089
ae82eafa-0d47-4e5e-bc61-aced3dfd3829,2022-12-21T13:12:13Z,547,2301
9e8d55a8-523a-49b6-b1e3-36269e74e5de,2022-12-21T13:16:57Z,1738,8136
c41b0cd9-2c43-4c79-9013-a78eaab511af,2022-12-21T13:36:09Z,1374,6503
cd2e0ed8-d5ee-4e7c-a29a-f1e835856f41,2022-12-21T13:12:17Z,148,596
0af33971-54c6-4257-8ec3-f92d979e952e,2022-12-21T13:12:21Z,1219,7779
07511aca-d84d-428f-83fb-b3122eef5b09,2022-12-21T13:17:41Z,4084,22682
b5d1d1c2-d15d-431b-ae1d-4620282580d7,2022-12-21T13:19:38Z,433,1528
dcf66530-8e96-4dca-adad-af382f1f92ee,2022-12-21T13:30:19Z,1038,5411
18e88911-929f-4c78-8f21-5920525c5e10,2022-12-21T13:30:26Z,1753,10789
471ace08-68f5-494d-b91b-c27edeaa16f8,2022-12-21T13:53:14Z,3272,20261
9fad675c-2969-4c40-a4bb-b05ae475024a,2022-12-21T13:56:54Z,906,4695
ea3aa8fb-e715-42a5-a899-dd19c93d9a60,2022-12-21T14:02:13Z,233,1534
db7682d8-fd0c-4fa0-bff4-27155d2ab900,2022-12-21T14:09:32Z,2140,16212
46b07c94-ec4c-4489-911d-e1dbf8b74c7c,2022-12-21T14:09:51Z,659,2881
77aa74a7-fc5f-4a06-a447-091d4e89e4df,2022-12-21T14:11:52Z,1000,5242
b611787a-15f3-44d1-82c2-35319aecad8d,2022-12-21T13:12:27Z,488,2156
47ef6676-6c97-43d5-9591-d50f590baf15,2022-12-21T13:12:54Z,1498,6410
3e71ff85-360b-455e-9305-14c997d08e3d,2022-12-21T13:13:03Z,705,3876
131fa9f1-7047-406a-955b-147495f9455c,2022-12-21T13:13:31Z,433,1528
57a73325-6600-464b-97d6-23173cfc9c18,2022-12-21T13:19:08Z,1818,8443
12dc2ee9-9727-44e7-b083-be97f278eb0c,2022-12-21T13:24:55Z,1361,7249
5c23e659-a36d-4c14-8533-1995752c4fd1,2022-12-21T13:27:53Z,229,1140
aa5b5933-0ee3-406b-a071-dabcdce2feeb,2022-12-21T13:28:00Z,3110,16152
3d550a03-1efa-4475-9f3d-82c9a1228492,2022-12-21T13:47:04Z,1722,10340
eaddb720-ca43-4f89-8fa2-e433fe115fb1,2022-12-21T13:58:31Z,754,3427
40038957-d69e-4e31-9628-26a70ebbf0c7,2022-12-21T13:59:21Z,1947,10227
991b0e3e-762e-4cb8-a759-69186e3c9ed3,2022-12-21T14:04:31Z,2322,10918
b2747f9d-364e-48ee-8300-c5c03ca5797a,2022-12-21T13:13:44Z,1136,5089
3d3aabc5-642c-479f-9a9a-3fa24c695f88,2022-12-21T13:15:09Z,487,2154
b076c423-036e-4354-bb72-88775f191341,2022-12-21T13:31:12Z,815,5459
218745bf-4f40-4b79-bb4d-3169764bdda3,2022-12-21T13:13:59Z,1440,8776
3048b4b0-3552-43bd-a3ac-2b879d2f4eef,2022-12-21T13:14:00Z,620,3077
a20da49b-00fa-4888-81c4-75427d3762c5,2022-12-21T13:14:10Z,391,1913
fb0b237d-1b50-4bea-8ff1-2b118199f9e4,2022-12-21T13:14:15Z,959,4940
f9f16e47-24e1-4eeb-92b9-af84d9790971,2022-12-21T13:14:53Z,705,3876
d61e8abe-fa69-455c-8120-dd188bc1fc37,2022-12-21T13:18:32Z,1403,7603
b2dec1a9-26ac-4a61-b94f-dfabc10422d0,2022-12-21T13:18:36Z,2072,11391
9f356e7e-168a-47f5-9974-0094321b3ce6,2022-12-21T13:22:50Z,239,1064
2af8a672-40f8-4891-b9a2-478bd6fe9fd1,2022-12-21T13:27:19Z,2044,10093
23a8d1ef-410b-4e15-8011-911f627edb16,2022-12-21T13:30:18Z,367,1920
07b99f3e-d401-4192-b4c4-df0a57b67706,2022-12-21T13:33:18Z,1035,5109
e337f2fb-2de5-4f2e-84e3-dd8d1e79dc59,2022-12-21T13:33:24Z,2042,10082
de22db44-5263-46d9-ae85-ad80267070a9,2022-12-21T13:15:13Z,1403,7603
d91c16bc-9149-4a0a-9d6d-2d2cf66b4853,2022-12-21T13:16:07Z,805,4356
308f633b-22ee-48f6-9169-53259940d739,2022-12-21T13:16:15Z,1818,8441
e286341b-e22b-41f8-99e3-f2ecd686ba38,2022-12-21T13:24:17Z,2834,14332
251a3ab4-121d-409d-a6ff-1f569cf6aca8,2022-12-21T13:34:49Z,1187,6604
6354999b-09e9-452f-99a1-bd148aa810c6,2022-12-21T13:35:44Z,1393,8223
4dcd775f-28f2-45d1-8a80-afd5a68eab24,2022-12-21T13:37:47Z,1245,6578
c504472f-be5a-47f6-aec7-b8f556a845f0,2022-12-21T13:57:52Z,2721,20849
6c5b8fef-a246-4f7d-bf61-bd9f474edb72,2022-12-21T13:59:31Z,1573,7570
7edfa424-d616-4f56-86ba-1d6f9e6e1d36,2022-12-21T14:01:04Z,1306,9547
22319764-b46f-4227-a7b5-cdc9861a9276,2022-12-21T14:32:41Z,1424,7936
90d51b7e-6392-4eab-ab28-36f7623dbe77,2022-12-21T14:37:31Z,1013,6636
90cf02b3-c08a-4e8d-89cd-03a78c056f4d,2022-12-21T13:16:20Z,664,3634
fb41986c-eb85-49a7-99e9-038145ed6649,2022-12-21T13:16:32Z,705,3876
8ca5c4ec-71c5-4186-b77a-219cd4e05160,2022-12-21T13:17:04Z,734,3923
7ab53abb-9af1-434b-927f-0a6982c79d75,2022-12-21T13:17:04Z,1863,9438
dd416226-1041-41cd-85e9-27d211d34cd7,2022-12-21T13:17:14Z,2693,18508
cfa86aea-dcac-40c5-890b-c840405a4cae,2022-12-21T13:17:44Z,758,4607
06691358-03da-4b28-a52b-cfffb790c9ef,2022-12-21T13:18:10Z,2465,15644
aae8fe34-c5ac-451e-887c-23419c1630ea,2022-12-21T13:19:00Z,2668,18285
3d060d20-eccb-4c17-b4ff-c5c6f2c12bfd,2022-12-21T13:19:11Z,2420,20026
d2e6b5ed-69af-4bd2-8f20-255f7e106ae8,2022-12-21T13:31:52Z,1995,17720
79ffcdf4-797c-4bf6-b341-547ca1872f91,2022-12-21T14:08:59Z,1095,5510
86442b56-6ca1-4c21-8bab-da714b1a16f0,2022-12-21T13:18:07Z,2666,18282
f6a4435a-bc99-4b39-aaa9-30183493249c,2022-12-21T13:29:18Z,1862,11629
ab2a15d0-43c3-4028-b9f2-100b391543f3,2022-12-21T13:45:54Z,1972,9174
077671cd-c11d-4492-a6c1-0223611190b2,2022-12-21T13:18:10Z,1217,7774
5458074d-10ba-4973-9041-32906728a78f,2022-12-21T13:18:33Z,1282,8565
42bda78a-8dcd-44f9-ae77-adef6faf76c1,2022-12-21T13:18:55Z,2466,15649
7b573f0d-54c9-4963-be34-85e52b4943d4,2022-12-21T13:19:04Z,219,1017
62722218-ecd2-47e1-ac38-713cc7ec5b6c,2022-12-21T13:19:07Z,909,4415
73996d97-0416-4ad7-9379-870e4b37222f,2022-12-21T13:19:08Z,679,4151
3fec4d58-7d76-4fce-9df9-88c180f1de91,2022-12-21T13:20:00Z,1800,8403
990ea027-8914-4529-8a88-2f8e02b0a5ee,2022-12-21T13:23:55Z,775,4141
0f3dd82e-dc7f-4586-8f68-9ddf96d1dbcc,2022-12-21T13:24:20Z,2668,18285
755fdb7f-ce41-4f2e-bad3-86cf8ebc0e9f,2022-12-21T13:26:34Z,655,4272
5f5e687c-dcb7-48ac-a93d-729c1cfe8293,2022-12-21T13:28:21Z,2668,18285
bb5991d4-ca0c-4c6f-bc6c-5f80ba703309,2022-12-21T13:29:26Z,739,3218
95b8a4c6-09e9-4b38-ac49-db06182233bc,2022-12-21T13:30:01Z,2230,16913
f1f822fc-ceab-4429-a3af-5c848640eda3,2022-12-21T13:30:31Z,2668,18285
4214bb76-0f40-484c-8dc7-fedb5036ae1b,2022-12-21T13:19:11Z,805,4357
59f3ef24-6ff0-42db-9014-94c41af63972,2022-12-21T13:19:23Z,1498,6410
